Fold,Epoch,LearningRate,GoldLoss,PseudoLoss,TotalLoss,GoldSteps,PseudoStudiesSeenThisEpoch,PseudoSelectedCellsSeenThisEpoch,ValLoss,ValMacroAUROC,ValMacroAP,ValMacroF1
2,1,0.0009829799502313896,1.1028844390226447,0.7405427033486573,1.2880201119443644,46,46,106,1.0202865252892177,0.4687996031746031,0.43292265054169815,0.048484848484848485
2,2,0.0009330796891903274,1.0065186814121578,0.7080250706361688,1.1835249493951383,46,46,128,0.9402802636226019,0.5121210868606703,0.44708006940149797,0.3763953388372893
2,3,0.0008536998372026806,0.9670182375804238,0.6708270421494609,1.134724991477054,46,46,123,0.9403736144304276,0.543190586419753,0.4565808596165739,0.3274042950513539
2,4,0.0007502500000000002,0.9585561337678329,0.6765683967134227,1.1276982400728308,46,46,110,0.9594714542229971,0.5406374007936509,0.47081887468792233,0.2826453388372893
2,5,0.0006297801130287093,0.9747205065644305,0.6742346895777661,1.1432791766913042,46,46,122,0.9368167420228323,0.5456941688712522,0.48313852813852814,0.3842326404245909
2,6,0.0005005000000000001,0.9527913461560789,0.6763663343761278,1.1218829336373701,46,46,103,0.9491204669078191,0.5518174052028219,0.4896439737511166,0.23671802054154992
2,7,0.000371219886971291,0.9505220845989559,0.6579297793948132,1.115004538193993,46,46,109,0.939229687054952,0.5403797398589065,0.47771103896103906,0.23042060278902385
2,8,0.00025075000000000016,0.9391299123349397,0.6715299772179645,1.1070124105266903,46,46,114,0.934545154372851,0.5494281856261022,0.5069559827297923,0.2647881959801464
2,9,0.00014730016279731957,0.938405119854471,0.6863863792108453,1.1100017078544782,46,46,120,0.9357277204593023,0.5444582231040563,0.4905130671797338,0.18243525480367584
2,10,6.792031080967288e-05,0.9237243844115216,0.6653066329334093,1.0900510432927504,46,46,103,0.9343676418066025,0.5478188381834215,0.4940950319521748,0.20576563958916902
2,11,1.802004976861044e-05,0.9301010694192804,0.6679747713648755,1.0970947625844374,46,46,123,0.9355640808741251,0.5519303902116403,0.5014495293066722,0.24097867217062263
2,12,1e-06,0.9196682676025059,0.6674311964408212,1.086526068656341,46,46,114,0.9355287998914719,0.5512607473544974,0.4957694289837147,0.2699164011083516
