Variant,Fold,Epoch,GoldLoss,PseudoLoss,TotalLoss,LearningRate,ValMacroAUROC,ValMacroAP,ValMacroF1,PseudoSeenCells__ACL,PseudoSeenCells__MCL,PseudoSeenCells__Medial Meniscus,PseudoSeenCells__Lateral Meniscus,PseudoSeenCells__Medial OA,PseudoSeenCells__Lateral OA,PseudoSeenCells__PF OA,PseudoSeenCells__Effusion,PseudoSeenCells__Synovitis,PseudoSeenCells__Baker's,PseudoSeenCells__Contusion,PseudoSeenCells__Fracture
fold_safe_weak,3,1,0.8937390092760324,0.6917164754122496,0.8712920621037483,0.00040379170073213423,0.6613756613756614,0.6061906479763622,0.39410491469314995,743,726,988,1268,0,0,0,600,0,510,148,300
fold_safe_weak,3,2,0.6031351005658507,0.7315877471119165,0.6174076218158007,0.0009437317965886256,0.7737433862433863,0.6859024771524771,0.5094111362493716,781,715,984,1261,0,0,0,600,0,481,156,294
fold_safe_weak,3,3,0.38922294741496444,0.820995882153511,0.4371977187693119,0.000997894146250357,0.687962962962963,0.6477389112210541,0.5061507936507936,736,697,998,1264,0,0,0,595,0,529,149,300
fold_safe_weak,3,4,0.19562763255089521,0.8705117274075747,0.27061475813388824,0.0009859933784373501,0.6761904761904763,0.6430717893217893,0.43681528166822287,737,722,968,1240,0,0,0,589,0,493,144,291
fold_safe_weak,3,5,0.09979262063279748,0.8734489418566227,0.18575443513691425,0.0009638300653841702,0.6628306878306879,0.6286314033189032,0.5472643097643097,733,662,1027,1189,0,0,0,565,0,485,162,267
fold_safe_weak,3,6,0.060472691780887544,0.8118513599038124,0.14395921188406646,0.0009318722236297356,0.650925925925926,0.6030554267161409,0.5266384078884078,729,709,1028,1242,0,0,0,617,0,503,148,314
fold_safe_weak,3,7,0.04519658780191094,0.7619838323444128,0.12483961647376418,0.000890794698060879,0.647089947089947,0.592477904040404,0.478042328042328,756,686,997,1241,0,0,0,598,0,506,149,313
fold_safe_weak,3,8,0.03588801308069378,0.7130394540727139,0.1111270640976727,0.0008414649113999131,0.6693121693121693,0.6265408764515907,0.46309523809523806,712,693,1010,1253,0,0,0,573,0,510,142,281
fold_safe_weak,3,9,0.030900614394340664,0.6853012908250093,0.1036118024494499,0.0007849245470794208,0.6751322751322751,0.6650768741840171,0.49604978354978346,739,689,1037,1232,0,0,0,575,0,492,124,279
fold_safe_weak,3,10,0.032426104065962136,0.6835146956145763,0.10476928250864148,0.0007223675523019238,0.7470899470899471,0.6788774221809937,0.5337271524771524,753,714,982,1287,0,0,0,544,0,490,152,288
fold_safe_weak,3,11,0.021287799638230354,0.6525001507252455,0.09142250660806894,0.0006551149257877237,0.7187169312169313,0.6771469800041229,0.47407407407407404,708,674,1035,1239,0,0,0,568,0,474,143,305
fold_safe_weak,3,12,0.01570428317063488,0.6175093296915293,0.08257151092402637,0.0005845868226110556,0.6944444444444443,0.6331952604274032,0.45462962962962966,750,690,1037,1237,0,0,0,577,0,538,140,324
fold_safe_weak,3,13,0.014103179302765056,0.6103636734187603,0.08035434619523585,0.0005122725651789991,0.7060846560846561,0.6577868609565038,0.4383718133718133,727,716,1001,1219,0,0,0,569,0,471,160,297
fold_safe_weak,3,14,0.012306333024753258,0.6013389900326729,0.07775440602563322,0.0004396991936229908,0.6940476190476189,0.65016480708445,0.4645775520775521,761,706,1012,1257,0,0,0,570,0,504,130,305
fold_safe_weak,3,15,0.011915196722839028,0.5999416448175907,0.07725146971642971,0.000368399219715606,0.7087301587301588,0.648013382120525,0.45079365079365075,785,710,983,1273,0,0,0,602,0,498,143,292
fold_safe_weak,3,16,0.009719206602312624,0.5951995886862278,0.0747725828550756,0.0002998782652442116,0.7062169312169312,0.6532498239194667,0.4945919820919822,769,730,1017,1232,0,0,0,614,0,489,169,328
fold_safe_weak,3,17,0.008555642489227466,0.5841017942875624,0.07250521518290043,0.0002355832682129828,0.723478835978836,0.673435009104652,0.47162698412698406,763,751,1012,1274,0,0,0,548,0,479,149,303
fold_safe_weak,3,18,0.007494363671867177,0.5833923518657684,0.07148302998393774,0.00017687192825410517,0.7340608465608464,0.6879885805332234,0.4938644688644689,772,720,1050,1279,0,0,0,594,0,504,124,315
fold_safe_weak,3,19,0.007255612043081783,0.5785927344113588,0.07073751511052251,0.0001249840364609445,0.7292328042328043,0.6747776016972447,0.4712454212454213,755,692,986,1255,0,0,0,609,0,514,138,297
fold_safe_weak,3,20,0.00728681348846294,0.5745054353028536,0.07031110511161387,8.10152950631509e-05,0.7114417989417988,0.6464674165120593,0.46350732600732597,783,736,993,1240,0,0,0,580,0,514,126,310
fold_safe_weak,3,21,0.006512007530545816,0.5725809670984745,0.06940855947323143,4.589417978636221e-05,0.7207010582010582,0.6547015434961864,0.47374338624338636,724,702,1004,1252,0,0,0,630,0,479,152,320
fold_safe_weak,3,22,0.007123449526261538,0.5755490623414516,0.07028185087256134,2.0362333487643505e-05,0.7207010582010582,0.6547015434961864,0.4612586487586488,733,662,982,1256,0,0,0,595,0,470,162,338
fold_safe_weak,3,23,0.00657624528685119,0.5755075309425592,0.06979083269834518,4.958905088830256e-06,0.7132936507936508,0.651394665189308,0.4612586487586488,739,707,950,1266,0,0,0,559,0,449,147,271
fold_safe_weak,3,24,0.006895261409226805,0.5742838308215141,0.0699384375475347,9.164518176878753e-09,0.7160714285714285,0.6527174165120594,0.4612586487586488,690,677,995,1224,0,0,0,561,0,480,140,284
