OuterFold,Label,Source,TrainN,PositiveN,RawAUROC,Inverted,OrientedAUROC,OrientedAP,OrientedBrier,ReliabilityQuality,PlattFitted,PlattCoefficient,PlattIntercept
4,ACL,w23,47,19,0.9285714285714286,False,0.9285714285714286,0.9367640916015525,0.09138617107287943,0.6012793176972282,True,0.8828146317427749,-0.02007733747829296
4,MCL,w23,47,7,0.9285714285714285,False,0.9285714285714285,0.6055555555555555,0.11153164600194695,0.601279317697228,True,0.8637534662202018,0.23587446151629032
4,Medial Meniscus,w23,47,21,0.804029304029304,False,0.804029304029304,0.7946041056300117,0.16150423749460227,0.4265485758023071,True,0.6626434862028167,0.01605511268641934
4,Lateral Meniscus,w23,47,19,0.8383458646616541,False,0.8383458646616541,0.7178769111980722,0.15401855937374623,0.4746941981820221,True,0.6987765338534739,0.0346555250791318
4,Medial OA,w23,47,12,0.7142857142857143,False,0.7142857142857143,0.6418554790073877,0.16925581780951895,0.3006396588486142,True,0.4663920941203221,0.06503637291316362
4,Lateral OA,w23,47,9,0.43567251461988304,False,0.43567251461988304,0.2795820434333439,0.1771643857016867,0.03,True,0.05215479725314409,0.0344603855569354
4,PF OA,w23,47,16,0.7076612903225806,False,0.7076612903225806,0.6223933902932545,0.18293977551663224,0.29134569090033713,True,0.4949931767231348,0.11060158333880826
4,Effusion,w23,47,28,0.6278195488721805,False,0.6278195488721805,0.7223492260130286,0.22307341869443026,0.17932891931320838,True,0.30302016119203945,-0.04081237215192735
4,Synovitis,w23,47,22,0.5218181818181818,False,0.5218181818181818,0.5269035821943101,0.24627915076559892,0.030610583446404327,True,0.11648572413628325,0.00762029766020341
4,Baker's,w23,47,10,0.7756756756756756,False,0.7756756756756756,0.7568591291533011,0.11391279022136985,0.38676885841064945,True,0.7140097079407182,0.09645742232016545
4,Contusion,w23,47,15,0.7229166666666667,False,0.7229166666666667,0.4659442921685485,0.19854035405361176,0.3127487562189055,True,0.4232981572478465,0.10506991925032053
4,Fracture,w23,47,15,0.78125,False,0.78125,0.6386529573486095,0.16313222261021412,0.3945895522388061,True,0.6106551757937259,0.1552091330162175
4,ACL,primary_teacher,46,18,0.9970238095238095,False,0.9970238095238095,0.9920634920634921,0.09214782608695651,0.6928210678210678,True,0.8992010720594058,-0.8413258929280364
4,MCL,primary_teacher,46,7,0.9725274725274725,False,0.9725274725274725,0.7857142857142857,0.10001739130434785,0.6586746586746588,True,0.8873373103053616,-0.25289506334011813
4,Medial Meniscus,primary_teacher,46,21,0.9314285714285714,False,0.9314285714285714,0.893167701863354,0.09730434782608696,0.6013852813852814,True,0.7494089263636055,-0.10780095936325867
4,Lateral Meniscus,primary_teacher,46,19,0.8918128654970758,False,0.8918128654970758,0.8259496567505721,0.1469913043478261,0.546163388268651,True,0.6512028937058237,-0.1702011217970576
4,Medial OA,primary_teacher,46,12,0.8823529411764706,False,0.8823529411764706,0.7578502415458936,0.13561739130434783,0.5329768270944741,True,0.6677353770718714,-0.10800194188849671
4,Lateral OA,primary_teacher,46,9,0.7522522522522522,False,0.7522522522522522,0.44091415830546266,0.16519999999999999,0.35162435162435157,True,0.43969081090823753,0.08572434549718261
4,PF OA,primary_teacher,46,15,0.8741935483870968,False,0.8741935483870968,0.8267391304347826,0.14794782608695653,0.5216031280547408,True,0.628766537173144,-0.05836347418954188
4,Effusion,primary_teacher,46,27,0.8255360623781676,False,0.8255360623781676,0.8300925925925926,0.17241739130434783,0.4537775414968397,True,0.6367975436038351,-0.43954941033833983
4,Synovitis,primary_teacher,46,22,0.7159090909090909,False,0.7159090909090909,0.669339356295878,0.20079130434782613,0.3009641873278237,True,0.4880125417002457,0.13254576378461888
4,Baker's,primary_teacher,46,10,0.9194444444444445,False,0.9194444444444445,0.7104700854700855,0.10977391304347828,0.5846801346801347,True,0.8430267190429219,-0.02869801106890207
4,Contusion,primary_teacher,46,14,0.7868303571428572,False,0.7868303571428572,0.5366446671865391,0.24251304347826086,0.3998241341991342,True,0.5663293818952687,-0.33786257776243556
4,Fracture,primary_teacher,46,14,0.8973214285714286,False,0.8973214285714286,0.7511337868480725,0.13393043478260871,0.5538419913419914,True,0.7502672411318269,-0.12256500801526547
