Variant,Scope,Seed,Epoch,GoldLoss,PseudoLoss,TotalLoss,LearningRate,ElapsedSeconds,PseudoMass::ACL,PseudoMass::MCL,PseudoMass::Medial Meniscus,PseudoMass::Lateral Meniscus,PseudoMass::Medial OA,PseudoMass::Lateral OA,PseudoMass::PF OA,PseudoMass::Effusion,PseudoMass::Synovitis,PseudoMass::Baker's,PseudoMass::Contusion,PseudoMass::Fracture,DiagnosticMacroAUROC,DiagnosticMacroAP,DiagnosticMacroF1,DiagnosticIsPristineOOF
w60,cv_fold_5,60005,1,0.8429602403193712,0.7119316011667252,0.8284015133976936,0.00040379170073213423,1.9104092121124268,713.0999994277954,677.5000076293945,995.8000106811523,1081.6999893188477,1859.3968200683594,1826.626163482666,1862.9267921447754,971.9999923706055,1871.1352233886719,565.7000026702881,143.4599962234497,347.3000020980835,0.6124458874458875,0.4983799533799534,0.30183103933103933,False
w60,cv_fold_5,60005,2,0.5165422800928354,0.8054209146648645,0.5486399112269282,0.0009437317965886256,3.802278995513916,692.7999973297119,684.2000026702881,1031.3999996185303,1091.000020980835,1846.3949928283691,1837.4269905090332,1860.6159934997559,933.7999877929688,1874.744930267334,570.5000019073486,147.29999685287476,342.20000314712524,0.6368596681096682,0.5131274314310029,0.4199074074074074,False
w60,cv_fold_5,60005,3,0.33643648913130164,0.933401083573699,0.4027658933773637,0.000997894146250357,5.719193935394287,682.2000045776367,666.1999998092651,947.5000057220459,1067.099998474121,1841.9023170471191,1845.8052520751953,1854.3772010803223,958.2999820709229,1888.5956001281738,562.600004196167,161.0399992465973,335.4999990463257,0.6234367484367483,0.4923641404891404,0.435950160950161,False
w60,cv_fold_5,60005,4,0.14905945654027164,1.0206621158868074,0.24590420117601752,0.0009859933784373501,7.706965923309326,669.0999946594238,667.0000038146973,999.4000129699707,1062.4000053405762,1854.7380409240723,1836.9323196411133,1863.6968460083008,931.1999835968018,1869.6231422424316,570.0999937057495,140.9999977350235,309.30000352859497,0.6389399951899952,0.5291387316387316,0.4128306878306878,False
w60,cv_fold_5,60005,5,0.08122384757734835,0.99360341578722,0.18259935500100255,0.0009638300653841702,9.575936794281006,667.0999956130981,651.8000030517578,956.6000003814697,1044.8000259399414,1845.7067413330078,1839.6025352478027,1862.1956405639648,989.0999813079834,1871.7849922180176,567.7000017166138,152.69999814033508,332.2000036239624,0.6040494227994229,0.4870000403036117,0.4179179752709165,False
w60,cv_fold_5,60005,6,0.06080291676335037,0.9207134898751974,0.15634853998199105,0.0009318722236297356,11.447738885879517,650.1000003814697,666.1000032424927,987.3000144958496,1097.100004196167,1868.6626205444336,1837.7910423278809,1865.9933624267578,944.5999946594238,1865.7267532348633,558.1000108718872,145.67999935150146,333.99999380111694,0.606749037999038,0.5027306258556258,0.40310316045610156,False
w60,cv_fold_5,60005,7,0.04456603468861431,0.8032297194004059,0.12886200286448002,0.000890794698060879,13.392690658569336,687.9999980926514,658.9000043869019,958.600004196167,1089.1999969482422,1837.9625282287598,1841.9221458435059,1851.012954711914,965.8999767303467,1858.0969848632812,575.3000011444092,148.4399962425232,333.100004196167,0.6083213083213084,0.49821637026994164,0.32914562289562294,False
w60,cv_fold_5,60005,8,0.03841912269126624,0.7300479132682085,0.11526676639914513,0.0008414649113999131,15.296425342559814,675.5000038146973,667.8999996185303,988.7000045776367,1091.3000011444092,1848.84907913208,1824.779655456543,1853.7886123657227,964.699987411499,1865.444538116455,543.7000036239624,150.95999670028687,309.0999994277954,0.5930946368446368,0.46495669013526153,0.37734788359788357,False
w60,cv_fold_5,60005,9,0.02408896223641932,0.6908230148255825,0.09817052353173494,0.0007849245470794208,17.23097038269043,667.0999984741211,656.8999996185303,997.1000118255615,1062.000005722046,1855.8749923706055,1831.11429977417,1870.6534461975098,938.0999755859375,1869.0582389831543,551.7000064849854,162.5999984741211,322.00000190734863,0.5970238095238095,0.5113209508745223,0.3738095238095238,False
w60,cv_fold_5,60005,10,0.017900702980114147,0.6648746598511934,0.0897866974119097,0.0007223675523019238,19.18353271484375,677.7999963760376,687.7999992370605,970.0000038146973,1041.8000221252441,1843.7538604736328,1841.0598678588867,1858.1328430175781,953.8999938964844,1867.2435302734375,559.4999961853027,155.69999837875366,351.40000343322754,0.6118596681096681,0.5195391447177161,0.39985870610870605,False
