Variant,Scope,Seed,Epoch,GoldLoss,PseudoLoss,TotalLoss,LearningRate,ElapsedSeconds,PseudoMass::ACL,PseudoMass::MCL,PseudoMass::Medial Meniscus,PseudoMass::Lateral Meniscus,PseudoMass::Medial OA,PseudoMass::Lateral OA,PseudoMass::PF OA,PseudoMass::Effusion,PseudoMass::Synovitis,PseudoMass::Baker's,PseudoMass::Contusion,PseudoMass::Fracture,DiagnosticMacroAUROC,DiagnosticMacroAP,DiagnosticMacroF1,DiagnosticIsPristineOOF
w60,cv_fold_3,60003,1,0.8745404109358788,0.7037623040378094,0.855565071105957,0.00040379170073213423,1.79636812210083,706.1000022888184,685.1000022888184,1006.799991607666,1073.0000114440918,1843.531162261963,1828.628719329834,1865.7154121398926,962.4999809265137,1877.6273002624512,571.6999959945679,148.79999828338623,331.6999988555908,0.7872354497354498,0.7538059163059163,0.6137159137159137,False
w60,cv_fold_3,60003,2,0.5874630631878972,0.7904166001826525,0.610013460740447,0.0009437317965886256,3.6191978454589844,676.0,640.7000007629395,961.0999946594238,1071.0000019073486,1841.336441040039,1827.954719543457,1873.4842529296875,933.6999969482422,1863.5748176574707,564.9999961853027,155.03999662399292,316.69999742507935,0.7021825396825396,0.6827055418126847,0.4772079772079772,False
w60,cv_fold_3,60003,3,0.342673652805388,0.910704368725419,0.4057881813496351,0.000997894146250357,5.479616641998291,687.3000030517578,680.7000026702881,987.5999946594238,1063.2000102996826,1843.495750427246,1821.7996559143066,1861.5698928833008,959.0,1870.5090942382812,549.6000089645386,138.47999715805054,318.50000190734863,0.7353835978835979,0.7009749278499279,0.5902958152958152,False
w60,cv_fold_3,60003,4,0.16390479379333556,1.0164066590368748,0.25862722378224134,0.0009859933784373501,7.307065486907959,654.5999994277954,663.9000034332275,999.0000057220459,1071.7000122070312,1857.5255584716797,1819.9499740600586,1859.9475135803223,961.9999923706055,1874.9842910766602,535.3999996185303,152.3399978876114,345.00000047683716,0.7357804232804233,0.7038786676286676,0.4920634920634921,False
w60,cv_fold_3,60003,5,0.0917220211122185,1.0196525920182467,0.19482541922479868,0.0009638300653841702,9.1544508934021,622.3999996185303,622.5999994277954,951.1000003814697,1086.7000045776367,1854.869026184082,1844.1133575439453,1863.6300621032715,919.099983215332,1851.1436958312988,552.4000034332275,139.3199999332428,307.40000104904175,0.7802910052910051,0.7229888167388167,0.4922110297110298,False
w60,cv_fold_3,60003,6,0.06649686233140528,0.929911071434617,0.1624317765235901,0.0009318722236297356,10.992465734481812,718.0999984741211,680.1999988555908,943.3999996185303,1057.2000122070312,1854.047649383545,1838.5332794189453,1864.5808029174805,944.7999935150146,1875.0367012023926,547.4000024795532,154.73999571800232,336.00000190734863,0.7788359788359789,0.716532594940333,0.5949885762385762,False
w60,cv_fold_3,60003,7,0.044994484866037965,0.837810568511486,0.1330851623788476,0.000890794698060879,12.808833360671997,699.5000047683716,663.1000022888184,991.0000076293945,1065.6999988555908,1854.7125053405762,1833.4330444335938,1843.3104782104492,968.6999778747559,1887.7280082702637,593.8000020980835,147.41999769210815,346.9000005722046,0.7398809523809525,0.7176981120731122,0.5566137566137567,False
w60,cv_fold_3,60003,8,0.035221740836277604,0.7341791987419128,0.1128836814314127,0.0008414649113999131,14.619637966156006,697.0999984741211,680.6000070571899,973.1000080108643,1067.100019454956,1847.585376739502,1835.6184043884277,1864.5062637329102,969.0999908447266,1882.2820892333984,573.600004196167,148.91999745368958,342.1000027656555,0.727116402116402,0.6994617303992303,0.5546807359307359,False
w60,cv_fold_3,60003,9,0.026747387135401368,0.709047568961978,0.10255851945839822,0.0007849245470794208,16.53477644920349,677.2000045776367,654.3000049591064,1001.8000087738037,1058.6000118255615,1844.943717956543,1835.2981567382812,1861.9975051879883,952.1999988555908,1865.122989654541,548.1999959945679,142.49999713897705,338.30000019073486,0.7222222222222222,0.6956323653198653,0.47051790801790805,False
w60,cv_fold_3,60003,10,0.019979205913841724,0.6782092377543449,0.09311587805859745,0.0007223675523019238,18.377236127853394,717.0000057220459,664.6000022888184,981.2000122070312,1088.0,1841.3260498046875,1825.4810905456543,1852.4332656860352,974.8999900817871,1866.9733810424805,585.6999998092651,158.57999920845032,335.50000190734863,0.7103835978835978,0.6878044332210999,0.5011363636363636,False
w60,cv_fold_3,60003,11,0.014530689601087943,0.6577183343470097,0.08599598333239555,0.0006551149257877237,20.224708557128906,683.8000040054321,653.5000019073486,945.4000091552734,1059.0000076293945,1845.5145225524902,1822.9124946594238,1854.2272758483887,939.3999786376953,1858.2364501953125,529.4000024795532,157.49999797344208,369.8000011444092,0.7528439153439153,0.7354157647907648,0.5153205726735138,False
w60,cv_fold_3,60003,12,0.011640029057161883,0.646659879013896,0.0821977904997766,0.0005845868226110556,22.042588233947754,677.1000003814697,657.1000070571899,956.7000007629395,1080.9000053405762,1838.3435287475586,1842.4456977844238,1859.3828353881836,950.2999897003174,1873.4329147338867,558.0999984741211,139.1999969482422,311.99999952316284,0.7643518518518518,0.7302008177008177,0.5452533577533577,False
w60,cv_fold_3,60003,13,0.009859892030362971,0.6442000567913055,0.08034213329665363,0.0005122725651789991,23.894280910491943,665.8000011444092,630.6999979019165,996.0000095367432,1025.7000122070312,1830.7831954956055,1848.7301177978516,1859.5532684326172,959.5999889373779,1882.1928329467773,549.4999990463257,156.23999786376953,316.7000012397766,0.7143518518518519,0.6763651394901394,0.41893939393939394,False
w60,cv_fold_3,60003,14,0.008099665355985053,0.6380738653242588,0.07809680001810193,0.0004396991936229908,25.729539394378662,672.5000038146973,649.8000011444092,984.299991607666,1061.9000186920166,1851.762538909912,1846.961051940918,1865.0130043029785,941.1999797821045,1849.834701538086,565.1000032424927,153.8999981880188,349.300000667572,0.7117063492063492,0.7026457030623696,0.5103294853294853,False
w60,cv_fold_3,60003,15,0.007736970292171463,0.6352954246103764,0.07746568694710732,0.000368399219715606,27.563045024871826,638.2000026702881,641.5,993.3000011444092,1090.000005722046,1843.9385375976562,1816.2453117370605,1852.4556922912598,949.8999900817871,1876.044090270996,568.3000011444092,149.69999718666077,316.60000371932983,0.6976190476190475,0.6774564093314092,0.5318572631072631,False
w60,cv_fold_3,60003,16,0.007161841072957031,0.6333942823112011,0.07674322440288961,0.0002998782652442116,29.391468286514282,660.8999977111816,653.500002861023,927.1999931335449,1055.1999950408936,1850.3509826660156,1840.3227310180664,1859.8643646240234,964.5999946594238,1861.8929405212402,567.1000118255615,155.9399971961975,340.0999984741211,0.7074074074074074,0.7036967392175727,0.47751831501831504,False
w60,cv_fold_3,60003,17,0.005860915305675007,0.630342548713088,0.0752477643545717,0.0002355832682129828,31.186388731002808,689.6999988555908,670.100001335144,971.2000141143799,1067.7000160217285,1836.7825202941895,1828.6553421020508,1855.7746276855469,968.9999809265137,1861.8595886230469,556.5000047683716,147.41999697685242,308.1000003814697,0.719510582010582,0.7045967612634279,0.5117183742183742,False
w60,cv_fold_3,60003,18,0.00778147681558039,0.6294812634587288,0.0768592320382595,0.00017687192825410517,32.98290467262268,669.7000036239624,651.1000022888184,977.8000087738037,1053.4000129699707,1839.4982566833496,1835.7436027526855,1866.4044647216797,975.9999904632568,1863.145637512207,548.4000043869019,155.93999701738358,339.6999969482422,0.7101851851851851,0.6888378326919994,0.5625,False
