Fold,Epoch,LearningRate,GoldLoss,PseudoLoss,TotalLoss,GoldSteps,PseudoStudiesSeenThisEpoch,PseudoSelectedCellsSeenThisEpoch,ValLoss,ValMacroAUROC,ValMacroAP,ValMacroF1
4,1,0.0009829799502313896,1.0960082982448822,0.6905979425349134,1.268657792121806,47,47,111,0.9772039110010321,0.5403769841269841,0.5334061061293204,0.21130189255189255
4,2,0.0009330796891903274,0.9998343675694568,0.7096999236877929,1.1772593526130026,47,47,126,0.9465829513289712,0.5774305555555556,0.5057888407888408,0.16552197802197802
4,3,0.0008536998372026806,0.9527984439058507,0.6940249724591032,1.1263046911422243,47,47,130,0.9453006224198774,0.6223544973544973,0.5627054773929774,0.16898148148148148
4,4,0.0007502500000000002,0.9648572916680194,0.692530002999813,1.1379897974907083,47,47,108,0.9339001883159984,0.5904265873015874,0.5488286349893492,0.21992012617012616
4,5,0.0006297801130287093,0.9720497765439622,0.676527941480596,1.1411817593777434,47,47,104,0.9364477612755515,0.6230820105820106,0.5671374673606816,0.40458892958892956
4,6,0.0005005000000000001,0.969638799099212,0.6803782379373591,1.1397333589005978,47,47,127,0.9279162287712097,0.6461970899470899,0.5877523749398749,0.1782534595034595
4,7,0.000371219886971291,0.9387956350407702,0.6773327474898481,1.1081288190598184,47,47,129,0.9281286759810015,0.6527612433862434,0.5801966304198446,0.28553159803159806
4,8,0.00025075000000000016,0.9499272767533647,0.6740798798013241,1.1184472454355119,47,47,106,0.9230735410343517,0.6310846560846562,0.5574731155088298,0.27135480260480255
4,9,0.00014730016279731957,0.9293789330949175,0.6778834969439405,1.0988498076479485,47,47,106,0.9238494038581848,0.6319775132275133,0.5748047653404796,0.2678548303548303
4,10,6.792031080967288e-05,0.9298225070567842,0.6881030100457212,1.1018482560807086,47,47,107,0.9237010804089633,0.6157076719576721,0.5689185219542363,0.28354446479446477
4,11,1.802004976861044e-05,0.9239984344928822,0.6599776846297244,1.0889928480412097,47,47,110,0.9250066334551031,0.6196759259259259,0.5654661410018553,0.2860576923076923
4,12,1e-06,0.9221377233241467,0.6541961773912958,1.0856867686231086,47,47,105,0.9249996705488726,0.6222883597883598,0.5721696557410844,0.2783316220816221
