Fold,Epoch,LearningRate,GoldLoss,PseudoLoss,TotalLoss,GoldSteps,PseudoStudiesSeenThisEpoch,PseudoSelectedCellsSeenThisEpoch,ValLoss,ValMacroAUROC,ValMacroAP,ValMacroF1
3,1,0.0009829799502313896,1.1001527347463242,0.7308082510816291,1.2828547954559326,47,47,108,0.9522647153247487,0.4662367724867725,0.4915440330172473,0.2623397435897436
3,2,0.0009330796891903274,1.003496361539719,0.7112562707129945,1.1813104330225195,47,47,107,0.9318747303702615,0.512962962962963,0.5214548761423762,0.3715990028490028
3,3,0.0008536998372026806,0.9840285105908171,0.6643937192064651,1.150126931515146,47,47,121,0.9338654604825106,0.5214285714285715,0.5640859702466846,0.19534256593080124
3,4,0.0007502500000000002,0.9457427808578979,0.6826339643052284,1.116401272885343,47,47,101,0.9461404464461587,0.504728835978836,0.573218795093795,0.2126246438746439
3,5,0.0006297801130287093,0.9499120699598435,0.6777290238979015,1.1193443257757958,47,47,119,0.9355350461873141,0.4979828042328042,0.5729055864770151,0.22124906683730217
3,6,0.0005005000000000001,0.9630648417675749,0.6787935926559123,1.132763237395185,47,47,109,0.9164480512792413,0.4910383597883597,0.5527865388579675,0.3003248521630874
3,7,0.000371219886971291,0.9568208037538731,0.6954871834592616,1.1306926012039185,47,47,117,0.9301034212112427,0.5104497354497355,0.5653831684188827,0.30514369889369886
3,8,0.00025075000000000016,0.9322687222602519,0.6747784836495176,1.1009633363561426,47,47,113,0.9453611861575734,0.5101521164021164,0.5938188861403148,0.35507756132756124
3,9,0.00014730016279731957,0.9195771103209638,0.6981880487279689,1.0941241155279444,47,47,114,0.9677633263848044,0.5167328042328042,0.5892317735174878,0.42288076846900374
3,10,6.792031080967288e-05,0.8902680962643725,0.6930397222650811,1.0635280304766717,47,47,142,0.96845558014783,0.5108796296296295,0.574191489727204,0.3938341750841751
3,11,1.802004976861044e-05,0.8891613952657009,0.7014903933443921,1.0645339970893049,47,47,135,0.9681793234565041,0.5080026455026455,0.588873385212671,0.40864898989898996
3,12,1e-06,0.8787555986262382,0.7009875241746294,1.0540024764994358,47,47,126,0.9670908776196566,0.5162698412698413,0.5910464766714766,0.3938341750841751
