Variant,Fold,Epoch,GoldLoss,PseudoLoss,TotalLoss,LearningRate,ValMacroAUROC,ValMacroAP,ValMacroF1,PseudoSeenCells__ACL,PseudoSeenCells__MCL,PseudoSeenCells__Medial Meniscus,PseudoSeenCells__Lateral Meniscus,PseudoSeenCells__Medial OA,PseudoSeenCells__Lateral OA,PseudoSeenCells__PF OA,PseudoSeenCells__Effusion,PseudoSeenCells__Synovitis,PseudoSeenCells__Baker's,PseudoSeenCells__Contusion,PseudoSeenCells__Fracture
fold_safe_weak,4,1,0.8759136758744717,0.6965001318603754,0.8559788465499878,0.00040379170073213423,0.6835978835978835,0.6161059145880573,0.2238095238095238,807,698,936,1290,0,0,0,519,0,528,0,365
fold_safe_weak,4,2,0.6227933866903186,0.7379692606627941,0.6355907116085291,0.0009437317965886256,0.6248015873015873,0.5923593073593073,0.3482535982535983,809,693,956,1275,0,0,0,525,0,524,0,355
fold_safe_weak,4,3,0.35116539988666773,0.7988644540309906,0.40090974047780037,0.000997894146250357,0.6989748677248677,0.6527038883735313,0.40892857142857136,804,741,943,1292,0,0,0,526,0,538,0,339
fold_safe_weak,4,4,0.178842150606215,0.8570406772196293,0.2541975434869528,0.0009859933784373501,0.6666997354497356,0.5915175565175566,0.4718434343434344,774,717,949,1306,0,0,0,492,0,536,0,350
fold_safe_weak,4,5,0.08579454710707068,0.8194386977702379,0.16731056617572904,0.0009638300653841702,0.6603174603174603,0.5761053133374562,0.33112813112813116,785,719,974,1304,0,0,0,563,0,554,0,347
fold_safe_weak,4,6,0.06085303612053394,0.7503010556101799,0.13745837192982435,0.0009318722236297356,0.6284391534391535,0.558463761767333,0.35821909571909577,788,736,971,1301,0,0,0,517,0,526,0,356
fold_safe_weak,4,7,0.042044923291541636,0.7065537888556719,0.11587924184277654,0.000890794698060879,0.6062830687830688,0.525630711880712,0.3356240981240981,781,684,949,1225,0,0,0,507,0,516,0,338
fold_safe_weak,4,8,0.03457661083666608,0.6736828424036503,0.10558841587044299,0.0008414649113999131,0.6076719576719577,0.5301975108225108,0.22307553557553553,782,718,971,1296,0,0,0,501,0,536,0,345
fold_safe_weak,4,9,0.026775864651426673,0.6556864324957132,0.09665481839329004,0.0007849245470794208,0.6429894179894181,0.5503132515632516,0.2846153846153846,795,714,898,1331,0,0,0,519,0,547,0,343
fold_safe_weak,4,10,0.02147047739708796,0.621302854269743,0.08811852149665356,0.0007223675523019238,0.6691468253968252,0.5870661976911976,0.3715909090909091,772,703,945,1258,0,0,0,509,0,549,0,350
fold_safe_weak,4,11,0.017967649589991197,0.6132584884762764,0.0841110774781555,0.0006551149257877237,0.678373015873016,0.5976713564213564,0.3421550671550672,788,719,947,1292,0,0,0,537,0,522,0,332
fold_safe_weak,4,12,0.013969176798127592,0.5956423003226519,0.07859952421858907,0.0005845868226110556,0.6842261904761906,0.5934123977873978,0.3179584304584305,752,728,977,1304,0,0,0,535,0,533,0,317
fold_safe_weak,4,13,0.014636207517469302,0.5877779256552458,0.07831862149760127,0.0005122725651789991,0.6928902116402118,0.5957272126022125,0.3277777777777778,766,714,890,1244,0,0,0,503,0,520,0,308
fold_safe_weak,4,14,0.011130180937470868,0.5802526194602251,0.07436600816436112,0.0004396991936229908,0.6562830687830687,0.5592688792688792,0.3059163059163059,767,665,941,1288,0,0,0,562,0,541,0,374
fold_safe_weak,4,15,0.0094820496160537,0.5730263832956553,0.07209808751940727,0.000368399219715606,0.6737103174603175,0.5886339586339586,0.32529970029970035,791,732,977,1323,0,0,0,537,0,560,0,373
fold_safe_weak,4,16,0.010306941869203001,0.5703154038637877,0.07253010501153767,0.0002998782652442116,0.6724867724867725,0.6004262866762866,0.2878787878787879,780,702,966,1286,0,0,0,514,0,581,0,340
fold_safe_weak,4,17,0.008169968074071221,0.5628907345235348,0.0698056104592979,0.0002355832682129828,0.6619378306878306,0.5797252284752284,0.2968253968253968,810,713,948,1312,0,0,0,561,0,552,0,369
fold_safe_weak,4,18,0.0073101982998196036,0.5626688729971647,0.06901671830564737,0.00017687192825410517,0.6749007936507937,0.5802080327080327,0.2797619047619048,772,707,977,1251,0,0,0,499,0,564,0,319
fold_safe_weak,4,19,0.00693651576875709,0.5592195279896259,0.06830129632726312,0.0001249840364609445,0.6725198412698413,0.5901088263588263,0.3095793095793096,781,721,968,1310,0,0,0,543,0,530,0,357
fold_safe_weak,4,20,0.006437952222768217,0.5568185746669769,0.06759135471656919,8.10152950631509e-05,0.6689484126984127,0.5872176698962414,0.31247918747918746,781,740,933,1315,0,0,0,523,0,554,0,331
fold_safe_weak,4,21,0.006270118188695051,0.5586225632578135,0.06764261261560023,4.589417978636221e-05,0.6750992063492064,0.5915175565175564,0.30970418470418476,818,739,984,1302,0,0,0,527,0,554,0,354
fold_safe_weak,4,22,0.006164412989164703,0.5543879512697458,0.06707814009860158,2.0362333487643505e-05,0.6647156084656084,0.5855311619597333,0.31553169053169056,782,694,952,1304,0,0,0,518,0,527,0,331
fold_safe_weak,4,23,0.006729152810294181,0.5583162121474743,0.06801660405471921,4.958905088830256e-06,0.6704695767195767,0.5884223184223183,0.31553169053169056,793,725,953,1295,0,0,0,481,0,555,0,346
fold_safe_weak,4,24,0.006041920583811589,0.5572460126131773,0.0672868206165731,9.164518176878753e-09,0.6704695767195767,0.5884223184223183,0.31553169053169056,773,696,939,1277,0,0,0,532,0,539,0,359
