Variant,Fold,Epoch,GoldLoss,PseudoLoss,TotalLoss,LearningRate,ValMacroAUROC,ValMacroAP,ValMacroF1,PseudoSeenCells__ACL,PseudoSeenCells__MCL,PseudoSeenCells__Medial Meniscus,PseudoSeenCells__Lateral Meniscus,PseudoSeenCells__Medial OA,PseudoSeenCells__Lateral OA,PseudoSeenCells__PF OA,PseudoSeenCells__Effusion,PseudoSeenCells__Synovitis,PseudoSeenCells__Baker's,PseudoSeenCells__Contusion,PseudoSeenCells__Fracture
fold_safe_weak,1,1,0.868590546771884,0.6928560342639685,0.8490644879639149,0.0004037917007321,0.6547619047619049,0.602252800109943,0.5098394660894662,752,757,966,1219,0,0,0,483,0,319,409,357
fold_safe_weak,1,2,0.5413621850311756,0.7517593912780285,0.5647396640852094,0.0009437317965886,0.6334325396825397,0.6109234350305779,0.5586180159709572,725,735,952,1148,0,0,0,470,0,335,394,360
fold_safe_weak,1,3,0.2844412620179355,0.8396281227469444,0.3461286928504705,0.0009978941462503,0.6775793650793651,0.6075831729998397,0.3593177655677655,776,766,933,1205,0,0,0,475,0,303,366,370
fold_safe_weak,1,4,0.1636915360577404,0.8630800377577543,0.2414013720117509,0.0009859933784373,0.6597222222222222,0.6346668212739641,0.3788073038073037,715,727,992,1190,0,0,0,459,0,344,392,344
fold_safe_weak,1,5,0.0877081826329231,0.8319690767675638,0.1704038395546376,0.0009638300653841,0.6435515873015872,0.6231922541743969,0.3948412698412698,754,739,959,1223,0,0,0,482,0,288,398,351
fold_safe_weak,1,6,0.0589595341589301,0.7899274677038193,0.1401781942695379,0.0009318722236297,0.6485119047619048,0.6443680856180857,0.4557539682539682,715,719,938,1193,0,0,0,485,0,364,406,349
fold_safe_weak,1,7,0.0436722626909613,0.7316927146166563,0.1201189812272787,0.0008907946980608,0.6526785714285713,0.636202157630729,0.4352272727272726,753,769,973,1191,0,0,0,493,0,342,364,327
fold_safe_weak,1,8,0.0352370392065495,0.6935889143496752,0.1083872495219111,0.0008414649113999,0.6250992063492063,0.6080275544561258,0.4104347041847041,744,733,986,1208,0,0,0,461,0,309,395,350
fold_safe_weak,1,9,0.0306049037026241,0.6776836756616831,0.1025025462731719,0.0007849245470794,0.6231150793650793,0.6094753659039372,0.4124999999999999,729,695,999,1148,0,0,0,447,0,341,373,358
fold_safe_weak,1,10,0.0248870825744234,0.6561574302613735,0.095028233481571,0.0007223675523019,0.6563492063492063,0.6348027468563183,0.4858465608465607,753,777,966,1218,0,0,0,465,0,327,367,341
fold_safe_weak,1,11,0.0169626815186347,0.611992746591568,0.0830771343316882,0.0006551149257877,0.6887896825396825,0.656023285576857,0.4324735449735449,748,754,973,1202,0,0,0,490,0,332,390,337
fold_safe_weak,1,12,0.0142713761888444,0.6098550613969564,0.0804473417811095,0.000584586822611,0.6810515873015873,0.6363605871641586,0.4349867724867726,746,714,940,1173,0,0,0,462,0,331,388,319
fold_safe_weak,1,13,0.0099817231384804,0.5915105175226927,0.0745960348285734,0.0005122725651789,0.6816468253968253,0.6591248368034083,0.4493386243386243,735,708,918,1174,0,0,0,540,0,328,362,305
fold_safe_weak,1,14,0.0088112589583033,0.5799404308199883,0.07227005623281,0.0004396991936229,0.7028769841269842,0.6712054645090358,0.4662999037999037,757,710,939,1200,0,0,0,465,0,330,402,330
fold_safe_weak,1,15,0.0073624441138235,0.5737810768187046,0.0702978486660867,0.0003683992197156,0.702579365079365,0.654409829588401,0.4235449735449735,749,775,973,1223,0,0,0,461,0,332,404,339
