Variant,Fold,Epoch,GoldLoss,PseudoLoss,TotalLoss,LearningRate,ValMacroAUROC,ValMacroAP,ValMacroF1,PseudoSeenCells__ACL,PseudoSeenCells__MCL,PseudoSeenCells__Medial Meniscus,PseudoSeenCells__Lateral Meniscus,PseudoSeenCells__Medial OA,PseudoSeenCells__Lateral OA,PseudoSeenCells__PF OA,PseudoSeenCells__Effusion,PseudoSeenCells__Synovitis,PseudoSeenCells__Baker's,PseudoSeenCells__Contusion,PseudoSeenCells__Fracture
fold_safe_weak,1,1,0.868590546771884,0.6928560342639685,0.8490644879639149,0.00040379170073213423,0.6547619047619049,0.602252800109943,0.5098394660894662,752,757,966,1219,0,0,0,483,0,319,409,357
fold_safe_weak,1,2,0.5413621850311756,0.7517593912780285,0.5647396640852094,0.0009437317965886256,0.6334325396825397,0.6109234350305779,0.5586180159709572,725,735,952,1148,0,0,0,470,0,335,394,360
fold_safe_weak,1,3,0.2844412620179355,0.8396281227469444,0.34612869285047054,0.000997894146250357,0.6775793650793651,0.6075831729998397,0.35931776556776557,776,766,933,1205,0,0,0,475,0,303,366,370
fold_safe_weak,1,4,0.16369153605774045,0.8630800377577543,0.24140137201175094,0.0009859933784373501,0.6597222222222222,0.6346668212739641,0.3788073038073037,715,727,992,1190,0,0,0,459,0,344,392,344
fold_safe_weak,1,5,0.08770818263292313,0.8319690767675638,0.17040383955463767,0.0009638300653841702,0.6435515873015872,0.6231922541743969,0.3948412698412698,754,739,959,1223,0,0,0,482,0,288,398,351
fold_safe_weak,1,6,0.05895953415893018,0.7899274677038193,0.14017819426953793,0.0009318722236297356,0.6485119047619048,0.6443680856180857,0.45575396825396824,715,719,938,1193,0,0,0,485,0,364,406,349
fold_safe_weak,1,7,0.04367226269096136,0.7316927146166563,0.12011898122727871,0.000890794698060879,0.6526785714285713,0.636202157630729,0.43522727272727263,753,769,973,1191,0,0,0,493,0,342,364,327
fold_safe_weak,1,8,0.035237039206549525,0.6935889143496752,0.10838724952191114,0.0008414649113999131,0.6250992063492063,0.6080275544561258,0.4104347041847041,744,733,986,1208,0,0,0,461,0,309,395,350
fold_safe_weak,1,9,0.030604903702624142,0.6776836756616831,0.1025025462731719,0.0007849245470794208,0.6231150793650793,0.6094753659039372,0.4124999999999999,729,695,999,1148,0,0,0,447,0,341,373,358
fold_safe_weak,1,10,0.024887082574423403,0.6561574302613735,0.09502823348157108,0.0007223675523019238,0.6563492063492063,0.6348027468563183,0.48584656084656075,753,777,966,1218,0,0,0,465,0,327,367,341
fold_safe_weak,1,11,0.01696268151863478,0.611992746591568,0.08307713433168828,0.0006551149257877237,0.6887896825396825,0.656023285576857,0.4324735449735449,748,754,973,1202,0,0,0,490,0,332,390,337
fold_safe_weak,1,12,0.014271376188844442,0.6098550613969564,0.08044734178110957,0.0005845868226110556,0.6810515873015873,0.6363605871641586,0.4349867724867726,746,714,940,1173,0,0,0,462,0,331,388,319
fold_safe_weak,1,13,0.009981723138480447,0.5915105175226927,0.07459603482857347,0.0005122725651789991,0.6816468253968253,0.6591248368034083,0.44933862433862437,735,708,918,1174,0,0,0,540,0,328,362,305
fold_safe_weak,1,14,0.00881125895830337,0.5799404308199883,0.07227005623281002,0.0004396991936229908,0.7028769841269842,0.6712054645090358,0.46629990379990377,757,710,939,1200,0,0,0,465,0,330,402,330
fold_safe_weak,1,15,0.007362444113823585,0.5737810768187046,0.07029784866608679,0.000368399219715606,0.702579365079365,0.654409829588401,0.4235449735449735,749,775,973,1223,0,0,0,461,0,332,404,339
fold_safe_weak,1,16,0.008335971971973777,0.5740037020295858,0.07118794182315469,0.0002998782652442116,0.7095238095238097,0.6668268570054284,0.4849867724867725,714,745,963,1209,0,0,0,466,0,335,381,313
fold_safe_weak,1,17,0.007089013422955759,0.5734209641814232,0.07001478667370975,0.0002355832682129828,0.7652777777777776,0.7319197502233218,0.4592051467051467,713,720,949,1197,0,0,0,457,0,325,455,394
fold_safe_weak,1,18,0.006456054514274001,0.5703847464174032,0.0691147989127785,0.00017687192825410517,0.7240079365079365,0.6738350769600769,0.493452380952381,746,729,948,1217,0,0,0,460,0,311,380,327
fold_safe_weak,1,19,0.006578342916327529,0.5700762011110783,0.06918921624310315,0.0001249840364609445,0.7491071428571429,0.6800543702329417,0.4392977392977393,745,759,970,1220,0,0,0,486,0,271,397,347
fold_safe_weak,1,20,0.005851232446730137,0.5618384033441544,0.06762758642435074,8.10152950631509e-05,0.7626984126984127,0.6980744949494949,0.47401996151996145,726,720,995,1155,0,0,0,469,0,348,378,369
fold_safe_weak,1,21,0.005449790434795432,0.5658952407538891,0.06772150821052492,4.589417978636221e-05,0.759920634920635,0.6912812220847934,0.46514550264550264,702,721,942,1173,0,0,0,479,0,308,378,346
fold_safe_weak,1,22,0.0057280926703242585,0.5644035693258047,0.06780314585193992,2.0362333487643505e-05,0.7550595238095239,0.6788804284339998,0.4711640211640211,771,728,965,1173,0,0,0,498,0,342,404,343
fold_safe_weak,1,23,0.005745369213400409,0.5578047130256891,0.06708529707975686,4.958905088830256e-06,0.7543650793650795,0.6789796347832061,0.47810846560846554,744,747,938,1213,0,0,0,493,0,318,413,360
fold_safe_weak,1,24,0.006309649121249095,0.5634923353791237,0.06821883749216795,9.164518176878753e-09,0.7543650793650795,0.6789796347832061,0.47810846560846554,772,777,974,1186,0,0,0,524,0,320,382,363
