Fold,Epoch,LearningRate,GoldLoss,PseudoLoss,TotalLoss,GoldSteps,PseudoStudiesSeenThisEpoch,PseudoSelectedCellsSeenThisEpoch,ValLoss,ValMacroAUROC,ValMacroAP,ValMacroF1
4,1,0.0009829799502313896,1.0279212682805163,0.7239526358056576,1.2089094316705744,47,47,111,0.9638740962201898,0.5302579365079366,0.4739568302068302,0.12216880341880343
4,2,0.0009330796891903274,0.984552856455458,0.6936724185943604,1.1579709585676803,47,47,126,0.9661851633678783,0.5714616402116403,0.5387432359307359,0.3805809930809931
4,3,0.0008536998372026806,0.9649578954311128,0.7302748738451207,1.1475266078685193,47,47,130,0.9300778291442178,0.5575066137566137,0.5297264524496668,0.34914021164021164
4,4,0.0007502500000000002,0.9697848507698547,0.6746739313957539,1.1384533326676551,47,47,108,0.9305091825398532,0.5688161375661376,0.5404873350855494,0.17425213675213677
4,5,0.0006297801130287093,0.9474590674359747,0.7337279104171915,1.1308910428209509,47,47,104,0.941168644211509,0.5805224867724867,0.5630388923246066,0.025641025641025644
4,6,0.0005005000000000001,0.9558647173516294,0.6351884590818527,1.1146618368777823,47,47,127,0.9247494665059176,0.5967923280423281,0.5746476886209029,0.2134259259259259
4,7,0.000371219886971291,0.9309728665554777,0.7002057001945821,1.1060242893848014,47,47,129,0.920452513478019,0.5885251322751323,0.566634821858036,0.18291546416546414
4,8,0.00025075000000000016,0.9239847241564,0.6798905159564729,1.093957358218254,47,47,106,0.8976676193150607,0.5432208994708995,0.5081457646189789,0.43232623857623853
4,9,0.00014730016279731957,0.9137660658105891,0.6758832398881304,1.0827368802212654,47,47,106,0.8929824991659685,0.5942460317460317,0.551279031814746,0.4642285954785954
4,10,6.792031080967288e-05,0.9047666952965108,0.6875220841549813,1.0766472131647962,47,47,107,0.8927548581903632,0.5712962962962963,0.5271322064179208,0.4262145262145262
4,11,1.802004976861044e-05,0.8930509749879229,0.6565424457509467,1.0571865845233837,47,47,110,0.8901874314654957,0.5666997354497355,0.511854428640143,0.430002405002405
4,12,1e-06,0.8812880452643049,0.6498315778184445,1.0437459349632263,47,47,105,0.8890761570496992,0.5666997354497355,0.511854428640143,0.4495432807932808
