Fold,Epoch,LearningRate,GoldLoss,PseudoLoss,TotalLoss,GoldSteps,PseudoStudiesSeenThisEpoch,PseudoSelectedCellsSeenThisEpoch,ValLoss,ValMacroAUROC,ValMacroAP,ValMacroF1
3,1,0.0009829799502313896,1.067309576780238,0.7473651722390601,1.2541508649257904,47,47,108,0.9267855340784247,0.5743386243386244,0.5882399462310176,0.3679759510641864
3,2,0.0009330796891903274,0.9731389715316447,0.6912585953448681,1.145953615929218,47,47,107,0.9413798776539889,0.5643518518518519,0.5582344347671728,0.1922542735042735
3,3,0.0008536998372026806,0.9810497050589704,0.686749998559343,1.1527372053328981,47,47,121,0.9601957527073947,0.5966269841269841,0.5917345650381365,0.27144817328640863
3,4,0.0007502500000000002,0.9632071522956199,0.6805380494036573,1.1333416649635801,47,47,101,0.9248838912356984,0.6212301587301587,0.59909136002886,0.25787037037037036
3,5,0.0006297801130287093,0.9632494500342835,0.665818435080508,1.1297040632430544,47,47,119,0.9416658282279968,0.6312830687830687,0.594258121177764,0.26380928439751966
3,6,0.0005005000000000001,0.9482666875453706,0.6968004969840355,1.1224668114743335,47,47,109,0.9229248057712208,0.6435185185185186,0.610364021450331,0.3859780878163231
3,7,0.000371219886971291,0.9534321833164134,0.6706321125334882,1.1210902117668313,47,47,117,0.9225474704395641,0.6472222222222223,0.6066162260358688,0.3365478883861237
3,8,0.00025075000000000016,0.9435553690220447,0.6755584732015082,1.1124449917610655,47,47,113,0.9152778603813865,0.6448412698412699,0.6069799826496255,0.34590455840455836
3,9,0.00014730016279731957,0.9306626941295381,0.6912573550609832,1.1034770392357034,47,47,114,0.9186547290195118,0.646494708994709,0.6193129208754209,0.2790870621752975
3,10,6.792031080967288e-05,0.9261794343907782,0.6709536631056603,1.0939178441433197,47,47,142,0.9195836728269403,0.6570767195767195,0.625529852092352,0.2516300828800829
3,11,1.802004976861044e-05,0.9216316773536357,0.6875744246421976,1.0935252917573808,47,47,135,0.9191705638712103,0.6570767195767195,0.625529852092352,0.2774598087098087
3,12,1e-06,0.9295017605132245,0.6726254579868722,1.0976581231076667,47,47,126,0.9188636541366577,0.6570767195767195,0.625529852092352,0.25439814814814815
