OuterFold,Label,Source,TrainN,PositiveN,RawAUROC,Inverted,OrientedAUROC,OrientedAP,OrientedBrier,ReliabilityQuality,PlattFitted,PlattCoefficient,PlattIntercept
3,ACL,w23,47,19,0.943609022556391,False,0.943609022556391,0.9528567407824371,0.08779370067908358,0.6223768376164291,True,0.9103820570458706,-0.035235049444031344
3,MCL,w23,47,7,0.9428571428571428,False,0.9428571428571428,0.6349567099567099,0.10468931885308834,0.621321961620469,True,0.9453596897993041,0.08966268743675676
3,Medial Meniscus,w23,47,21,0.8003663003663002,False,0.8003663003663002,0.7696414412793757,0.15190626607479757,0.4214094363348093,True,0.6941910664337658,0.015557246419575226
3,Lateral Meniscus,w23,47,19,0.7951127819548872,False,0.7951127819548872,0.7124486026926499,0.15578283278198327,0.41403882841431927,True,0.6609929820397881,0.055785058628584114
3,Medial OA,w23,47,13,0.7488687782805431,False,0.7488687782805431,0.6373116455265284,0.17650890660874927,0.34915918146822467,True,0.4411641184886648,0.05439383053501629
3,Lateral OA,w23,47,9,0.5263157894736842,False,0.5263157894736842,0.3138806489994945,0.17289007897168338,0.0369206598586016,True,0.1253846966569798,0.08191129707250244
3,PF OA,w23,47,17,0.6490196078431372,False,0.6490196078431372,0.6399668366631827,0.1986310826786691,0.20907228563067015,True,0.4153521525727764,0.07737714394873062
3,Effusion,w23,47,28,0.6522556390977443,False,0.6522556390977443,0.7051100030594992,0.22019451382756225,0.21361238918190995,True,0.32587850638833593,-0.03830922979512556
3,Synovitis,w23,47,21,0.5366300366300366,False,0.5366300366300366,0.5138140207910455,0.2372525127918638,0.051391394674976665,True,0.1525826625260457,-0.001245079506710711
3,Baker's,w23,47,10,0.7648648648648648,False,0.7648648648648648,0.7030081974762825,0.12722529001844315,0.3716014521984672,True,0.7162381264968025,0.15204885514735575
3,Contusion,w23,47,15,0.8145833333333334,False,0.8145833333333334,0.6562049033045674,0.16898824417912392,0.441355721393035,True,0.5998184506864084,0.12475490441688475
3,Fracture,w23,47,14,0.7857142857142857,False,0.7857142857142857,0.6361402485278184,0.16887327744957836,0.40085287846481865,True,0.5380114287655489,0.13395112806268675
3,ACL,primary_teacher,46,18,1.0,False,1.0,1.0,0.09765217391304346,0.696969696969697,True,0.9053812361062588,-0.9405110539238813
3,MCL,primary_teacher,46,7,0.9725274725274724,False,0.9725274725274724,0.7857142857142857,0.0953217391304348,0.6586746586746584,True,0.8787614195102372,-0.19876119574535875
3,Medial Meniscus,primary_teacher,46,21,0.9561904761904761,False,0.9561904761904761,0.9135610766045548,0.09943478260869563,0.635901875901876,True,0.8275287889434,-0.385603176770133
3,Lateral Meniscus,primary_teacher,46,19,0.8567251461988303,False,0.8567251461988303,0.7419145690312738,0.1499478260869565,0.4972532340953393,True,0.6173689667906358,-0.12035465193169086
3,Medial OA,primary_teacher,46,13,0.9044289044289044,False,0.9044289044289044,0.8192504426519772,0.11273043478260869,0.5637493819312,True,0.716601519966455,-0.09084903501843329
3,Lateral OA,primary_teacher,46,9,0.7492492492492493,False,0.7492492492492493,0.44091415830546266,0.1628,0.34743834743834756,True,0.44791748286798966,0.11220108719278366
3,PF OA,primary_teacher,46,16,0.8739583333333333,False,0.8739583333333333,0.8226692574765249,0.14384347826086955,0.5212752525252524,True,0.6199037744903514,0.045714055812307
3,Effusion,primary_teacher,46,27,0.8177387914230019,False,0.8177387914230019,0.8223251028806584,0.1748347826086957,0.44290861834721484,True,0.6285225472180846,-0.47023393742996006
3,Synovitis,primary_teacher,46,21,0.6980952380952382,False,0.6980952380952382,0.6359558316080055,0.20248695652173918,0.27613275613275623,True,0.47301240766931985,0.18162287906129063
3,Baker's,primary_teacher,46,10,0.9263888888888888,False,0.9263888888888888,0.7336996336996336,0.10668695652173917,0.5943602693602692,True,0.8496103010967183,-0.05087888320481015
3,Contusion,primary_teacher,46,14,0.7310267857142857,False,0.7310267857142857,0.5209149424184762,0.27406086956521736,0.32203733766233755,True,0.39604186526159496,-0.2075273292701901
3,Fracture,primary_teacher,46,13,0.8496503496503497,False,0.8496503496503497,0.6570506416660263,0.1378,0.4873913964823058,True,0.6613408628128625,0.11176629805026839
