Variant,Fold,Epoch,GoldLoss,PseudoLoss,TotalLoss,LearningRate,ValMacroAUROC,ValMacroAP,ValMacroF1,PseudoSeenCells__ACL,PseudoSeenCells__MCL,PseudoSeenCells__Medial Meniscus,PseudoSeenCells__Lateral Meniscus,PseudoSeenCells__Medial OA,PseudoSeenCells__Lateral OA,PseudoSeenCells__PF OA,PseudoSeenCells__Effusion,PseudoSeenCells__Synovitis,PseudoSeenCells__Baker's,PseudoSeenCells__Contusion,PseudoSeenCells__Fracture
gold_only,3,1,0.8969614244997501,0.0,0.8969614244997501,0.00040379170073213423,0.6583994708994709,0.6031483199340342,0.40964261773085303,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,2,0.5947286188602448,0.0,0.5947286188602448,0.0009437317965886256,0.7029100529100529,0.6278242458599602,0.40873015873015867,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,3,0.3206258565187454,0.0,0.3206258565187454,0.000997894146250357,0.7353174603174604,0.6917961359628025,0.502974802974803,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,4,0.17583102057687938,0.0,0.17583102057687938,0.0009859933784373501,0.7548280423280423,0.6979730840147506,0.4890274077774077,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,5,0.07876031880732626,0.0,0.07876031880732626,0.0009638300653841702,0.7302910052910052,0.6823781465448132,0.6147620897620899,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,6,0.03231266437796876,0.0,0.03231266437796876,0.0009318722236297356,0.7308862433862434,0.6890530804072471,0.5651848151848152,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,7,0.023520505870692432,0.0,0.023520505870692432,0.000890794698060879,0.6902116402116403,0.6660854720676149,0.5257034632034631,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,8,0.0198037333029788,0.0,0.0198037333029788,0.0008414649113999131,0.7179232804232805,0.7141718274009939,0.5668650793650793,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,9,0.013099418894853443,0.0,0.013099418894853443,0.0007849245470794208,0.7125,0.6745710148537528,0.5501984126984126,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,10,0.011414941982366145,0.0,0.011414941982366145,0.0007223675523019238,0.7025132275132275,0.685101060205227,0.5752525252525252,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,11,0.007984267533174716,0.0,0.007984267533174716,0.0006551149257877237,0.6933862433862433,0.6645956589706591,0.5713263588263588,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,12,0.007065710058668628,0.0,0.007065710058668628,0.0005845868226110556,0.6963624338624338,0.6756737012987012,0.5754930254930255,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,13,0.007162690817494877,0.0,0.007162690817494877,0.0005122725651789991,0.7003968253968255,0.6651410576857005,0.5777657527657528,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,14,0.006666695524472743,0.0,0.006666695524472743,0.0004396991936229908,0.7279100529100528,0.7051874971369019,0.5754930254930255,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,15,0.005224972854193766,0.0,0.005224972854193766,0.000368399219715606,0.7056216931216932,0.675384900593234,0.5801226551226552,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,16,0.0048900263354880735,0.0,0.0048900263354880735,0.0002998782652442116,0.708201058201058,0.6793531545614879,0.5856782106782107,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,17,0.004953350093273912,0.0,0.004953350093273912,0.0002355832682129828,0.7152777777777778,0.6926534191117525,0.5754930254930255,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,18,0.004237459237629082,0.0,0.004237459237629082,0.00017687192825410517,0.723611111111111,0.704110399631233,0.5810485810485811,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,19,0.004871352677582763,0.0,0.004871352677582763,0.0001249840364609445,0.7162037037037038,0.6909820927529259,0.5680856180856182,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,20,0.004559172630251851,0.0,0.004559172630251851,8.10152950631509e-05,0.7132275132275132,0.6992955848164181,0.594011544011544,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,21,0.004014937439933419,0.0,0.004014937439933419,4.589417978636221e-05,0.7234126984126984,0.709434473705307,0.5856782106782107,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,22,0.004523322575550992,0.0,0.004523322575550992,2.0362333487643505e-05,0.7234126984126984,0.707860399631233,0.5727152477152478,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,23,0.004161499367910437,0.0,0.004161499367910437,4.958905088830256e-06,0.7234126984126984,0.707860399631233,0.5866041366041367,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,3,24,0.004141556419199333,0.0,0.004141556419199333,9.164518176878753e-09,0.7234126984126984,0.707860399631233,0.5866041366041367,0,0,0,0,0,0,0,0,0,0,0,0
