Variant,Fold,Epoch,GoldLoss,PseudoLoss,TotalLoss,LearningRate,ValMacroAUROC,ValMacroAP,ValMacroF1,PseudoSeenCells__ACL,PseudoSeenCells__MCL,PseudoSeenCells__Medial Meniscus,PseudoSeenCells__Lateral Meniscus,PseudoSeenCells__Medial OA,PseudoSeenCells__Lateral OA,PseudoSeenCells__PF OA,PseudoSeenCells__Effusion,PseudoSeenCells__Synovitis,PseudoSeenCells__Baker's,PseudoSeenCells__Contusion,PseudoSeenCells__Fracture
gold_only,2,1,0.8677220847457647,0.0,0.8677220847457647,0.00040379170073213423,0.5877893518518519,0.5524205060812204,0.32969576719576715,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,2,0.5876144422218204,0.0,0.5876144422218204,0.0009437317965886256,0.6421241181657849,0.6054271026592455,0.2726851851851852,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,3,0.3634083801880479,0.0,0.3634083801880479,0.000997894146250357,0.6432236552028219,0.5699352152477152,0.3148148148148148,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,4,0.19575800746679306,0.0,0.19575800746679306,0.0009859933784373501,0.6042135141093474,0.578514968276873,0.3281746031746032,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,5,0.07493666943628341,0.0,0.07493666943628341,0.0009638300653841702,0.6473985890652557,0.5781516554433221,0.3509680134680135,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,6,0.03608130826614797,0.0,0.03608130826614797,0.0009318722236297356,0.6017168209876544,0.5553378026294692,0.3350769600769601,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,7,0.02556282904697582,0.0,0.02556282904697582,0.000890794698060879,0.6203069885361553,0.5664422999839666,0.3597014097014097,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,8,0.01882066301186569,0.0,0.01882066301186569,0.0008414649113999131,0.5963789682539683,0.5590454144620811,0.396031746031746,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,9,0.01462824031477794,0.0,0.01462824031477794,0.0007849245470794208,0.5892719356261024,0.5621202100368767,0.34650997150997154,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,10,0.011394601286156103,0.0,0.011394601286156103,0.0007223675523019238,0.5771852954144622,0.5436046977713644,0.3086159211159211,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,11,0.015709223720477894,0.0,0.015709223720477894,0.0006551149257877237,0.5719742063492065,0.5270648949815616,0.33765956265956265,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,12,0.010427221262943931,0.0,0.010427221262943931,0.0005845868226110556,0.5933311287477955,0.545501242584576,0.3115921115921116,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,13,0.007870255401940085,0.0,0.007870255401940085,0.0005122725651789991,0.5883735670194004,0.541834623159028,0.35019841269841273,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,14,0.010223048127954826,0.0,0.010223048127954826,0.0004396991936229908,0.5801917989417991,0.5385410153118485,0.3532587782587782,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,15,0.00665337240207009,0.0,0.00665337240207009,0.000368399219715606,0.5676890432098766,0.50975328683662,0.30656565656565654,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,16,0.006021343549946323,0.0,0.006021343549946323,0.0002998782652442116,0.5722718253968254,0.5098226811768479,0.32242063492063494,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,17,0.005263767649012152,0.0,0.005263767649012152,0.0002355832682129828,0.5749421296296297,0.5086923300464966,0.32242063492063494,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,18,0.004658556805225089,0.0,0.004658556805225089,0.00017687192825410517,0.5699570105820105,0.5071771785313451,0.321031746031746,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,19,0.005974330146273132,0.0,0.005974330146273132,0.0001249840364609445,0.5683945105820105,0.5059506273047939,0.2902777777777778,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,20,0.005363659620343242,0.0,0.005363659620343242,8.10152950631509e-05,0.5580246913580248,0.505067139650473,0.31787518037518037,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,21,0.004568765689327847,0.0,0.004568765689327847,4.589417978636221e-05,0.5637180335097002,0.5164023669232003,0.32242063492063494,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,22,0.004404809325933456,0.0,0.004404809325933456,2.0362333487643505e-05,0.569185405643739,0.5124679333012667,0.3263888888888889,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,23,0.004399761135573499,0.0,0.004399761135573499,4.958905088830256e-06,0.5668705908289241,0.5089957110790444,0.3218434343434344,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,2,24,0.004581092391163111,0.0,0.004581092391163111,9.164518176878753e-09,0.5668705908289241,0.5089957110790444,0.3218434343434344,0,0,0,0,0,0,0,0,0,0,0,0
