Variant,Fold,Epoch,GoldLoss,PseudoLoss,TotalLoss,LearningRate,ValMacroAUROC,ValMacroAP,ValMacroF1,PseudoSeenCells__ACL,PseudoSeenCells__MCL,PseudoSeenCells__Medial Meniscus,PseudoSeenCells__Lateral Meniscus,PseudoSeenCells__Medial OA,PseudoSeenCells__Lateral OA,PseudoSeenCells__PF OA,PseudoSeenCells__Effusion,PseudoSeenCells__Synovitis,PseudoSeenCells__Baker's,PseudoSeenCells__Contusion,PseudoSeenCells__Fracture
gold_only,1,1,0.8754822015762329,0.0,0.8754822015762329,0.00040379170073213423,0.6206349206349207,0.5783143080464508,0.47226222851222843,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,2,0.5626847082749009,0.0,0.5626847082749009,0.0009437317965886256,0.5979166666666667,0.5691109507776174,0.3692714692714693,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,3,0.34210558515042067,0.0,0.34210558515042067,0.000997894146250357,0.6760912698412699,0.6350916907166907,0.4832685832685834,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,4,0.1939700930379331,0.0,0.1939700930379331,0.0009859933784373501,0.6817460317460317,0.6383409992784993,0.4033341658341658,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,5,0.07720407866872847,0.0,0.07720407866872847,0.0009638300653841702,0.6656746031746031,0.6276341934080029,0.39285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,6,0.0400675602722913,0.0,0.0400675602722913,0.0009318722236297356,0.6652777777777777,0.6351167929292928,0.467526455026455,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,7,0.023695734387729317,0.0,0.023695734387729317,0.000890794698060879,0.6450396825396826,0.6184052973041068,0.35981240981240975,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,8,0.01818310347152874,0.0,0.01818310347152874,0.0008414649113999131,0.6678571428571428,0.6041961923658352,0.36464254699548815,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,9,0.01756301341811195,0.0,0.01756301341811195,0.0007849245470794208,0.6616071428571428,0.6257165046153141,0.38567358567358573,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,10,0.010928984425845556,0.0,0.010928984425845556,0.0007223675523019238,0.6319444444444445,0.5935309586797682,0.38597883597883603,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,11,0.009436771288164891,0.0,0.009436771288164891,0.0006551149257877237,0.6549603174603175,0.6109504913076341,0.387012987012987,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,12,0.008936651880503632,0.0,0.008936651880503632,0.0005845868226110556,0.6337301587301587,0.6005583256029684,0.4127011877011877,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,13,0.00939166618627496,0.0,0.00939166618627496,0.0005122725651789991,0.6679563492063493,0.613533163265306,0.35286935286935295,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,14,0.00716469730832614,0.0,0.00716469730832614,0.0004396991936229908,0.6402777777777778,0.6155817743764173,0.4193556443556443,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,15,0.0070603060885332525,0.0,0.0070603060885332525,0.000368399219715606,0.6243055555555556,0.5938285777273872,0.3832251082251083,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,16,0.005892540830245707,0.0,0.005892540830245707,0.0002998782652442116,0.6326388888888889,0.6000272566939234,0.41013708513708513,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,17,0.0056622815391165204,0.0,0.0056622815391165204,0.0002355832682129828,0.6359126984126983,0.610668855505165,0.41228493728493726,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,18,0.004502859395870473,0.0,0.004502859395870473,0.00017687192825410517,0.6357142857142857,0.6013381977370073,0.387012987012987,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,19,0.005193315628275741,0.0,0.005193315628275741,0.0001249840364609445,0.6406746031746032,0.6023994050482145,0.41251803751803756,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,20,0.004607134287653025,0.0,0.004607134287653025,8.10152950631509e-05,0.6346230158730158,0.5971053935042031,0.42471139971139965,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,21,0.005215353310632054,0.0,0.005215353310632054,4.589417978636221e-05,0.6516865079365078,0.5965732867220962,0.41538739038739037,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,22,0.004291462530090939,0.0,0.004291462530090939,2.0362333487643505e-05,0.6574404761904763,0.6136037100025196,0.4302669552669553,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,23,0.005181314787478186,0.0,0.005181314787478186,4.958905088830256e-06,0.6482142857142857,0.6034185248173344,0.4302669552669553,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,1,24,0.0040294745631399564,0.0,0.0040294745631399564,9.164518176878753e-09,0.6482142857142857,0.6034185248173344,0.4302669552669553,0,0,0,0,0,0,0,0,0,0,0,0
