Variant,Fold,Epoch,GoldLoss,PseudoLoss,TotalLoss,LearningRate,ValMacroAUROC,ValMacroAP,ValMacroF1,PseudoSeenCells__ACL,PseudoSeenCells__MCL,PseudoSeenCells__Medial Meniscus,PseudoSeenCells__Lateral Meniscus,PseudoSeenCells__Medial OA,PseudoSeenCells__Lateral OA,PseudoSeenCells__PF OA,PseudoSeenCells__Effusion,PseudoSeenCells__Synovitis,PseudoSeenCells__Baker's,PseudoSeenCells__Contusion,PseudoSeenCells__Fracture
gold_only,4,1,0.8739963639527559,0.0,0.8739963639527559,0.00040379170073213423,0.6548280423280424,0.5942342214663642,0.24444444444444444,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,2,0.6277009472250938,0.0,0.6277009472250938,0.0009437317965886256,0.6461640211640212,0.5714549405620833,0.38771645021645024,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,3,0.3614913523197174,0.0,0.3614913523197174,0.000997894146250357,0.671957671957672,0.5929971483542912,0.3966089466089466,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,4,0.15819335309788585,0.0,0.15819335309788585,0.0009859933784373501,0.6645502645502644,0.5973988395863395,0.4431998556998557,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,5,0.07852174679283053,0.0,0.07852174679283053,0.0009638300653841702,0.6423280423280423,0.6154521404521405,0.41467190217190214,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,6,0.047194115235470235,0.0,0.047194115235470235,0.0009318722236297356,0.6462962962962964,0.6180103114478115,0.3895803270803271,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,7,0.024670070852153003,0.0,0.024670070852153003,0.000890794698060879,0.6444444444444445,0.6112822313268742,0.3260475635475636,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,8,0.01844292029272765,0.0,0.01844292029272765,0.0008414649113999131,0.6218253968253968,0.5870934687006116,0.37167045917045916,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,9,0.012907946191262454,0.0,0.012907946191262454,0.0007849245470794208,0.6146164021164021,0.5898797498797498,0.37960696710696706,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,10,0.011861638369737193,0.0,0.011861638369737193,0.0007223675523019238,0.6113095238095237,0.5984974747474747,0.38423659673659666,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,11,0.010667204565834254,0.0,0.010667204565834254,0.0006551149257877237,0.6110449735449736,0.5867911255411256,0.36340326340326334,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,12,0.009211283657350577,0.0,0.009211283657350577,0.0005845868226110556,0.6276124338624339,0.6108536255411254,0.4004403004403004,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,13,0.007895688730059192,0.0,0.007895688730059192,0.0005122725651789991,0.6132936507936508,0.6008225108225108,0.3976625226625226,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,14,0.006493153967312537,0.0,0.006493153967312537,0.0004396991936229908,0.6093253968253969,0.5903427128427129,0.38258315758315753,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,15,0.007921293377876282,0.0,0.007921293377876282,0.000368399219715606,0.6340608465608466,0.6055114280560709,0.40422817922817916,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,16,0.006479141302406788,0.0,0.006479141302406788,0.0002998782652442116,0.6222883597883598,0.6087383400329828,0.392106967106967,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,17,0.006409732814063318,0.0,0.006409732814063318,0.0002355832682129828,0.6072420634920636,0.5884793513364942,0.38258315758315753,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,18,0.005549917317694053,0.0,0.005549917317694053,0.00017687192825410517,0.6056878306878307,0.5931204906204907,0.3976625226625226,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,19,0.0048848478618310764,0.0,0.0048848478618310764,0.0001249840364609445,0.6022156084656085,0.5919630832130832,0.38516252266252266,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,20,0.004445268903509714,0.0,0.004445268903509714,8.10152950631509e-05,0.6084656084656085,0.5938612313612314,0.3976625226625226,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,21,0.004947073364746757,0.0,0.004947073364746757,4.589417978636221e-05,0.6049933862433863,0.5927038239538239,0.4013662263662264,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,22,0.005233065618085675,0.0,0.005233065618085675,2.0362333487643505e-05,0.6056878306878307,0.5921945646945647,0.4013662263662264,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,23,0.00542808720638277,0.0,0.00542808720638277,4.958905088830256e-06,0.6103174603174604,0.5936826599326598,0.4013662263662264,0,0,0,0,0,0,0,0,0,0,0,0
gold_only,4,24,0.004825461641303264,0.0,0.004825461641303264,9.164518176878753e-09,0.6130952380952381,0.5964604377104376,0.4013662263662264,0,0,0,0,0,0,0,0,0,0,0,0
